index	key_guid	english	japanese	korean
868	074A5B2E4E91491D953A34AE185F6EFB	READING	読 み 込 み 中	읽 는 중
869	2A55FAF145CB8DB69FE2F9A440FC41FB	READING SIGNAL...	記録中…	기록 중…
870	114DB9694456D85169D19A9E0C59E52F	READY TO INSCRIBE	書き込み可能	기입 가능
871	2190B7FB40205279A3C508A2059F943A	READY TO RECORD	記録可能	기록 가능
872	EAA1B6D3422932038C78F285124873F4	READY TO REMOVE	取り外し可能	분리 가능
873	2C6DEBE74EB165825BC6EE90AB53D807	REC ROOM	娯楽室	오락실
874	378D96C445F2AE09FF20AEA0912BDFFB	RECORDING FAILED\r\nTRY AGAIN	記録失敗\r 再試行してください	기록 실패\r 다시 시도해 주십시오
875	9FA0F11B47A3B65740F0B2969DC9FF7C	RECORDING SUCCESSFUL	記録完了	기록 완료
876	2A0CE416434A704276FA568EA4B00C53	REMOVE INSERTED OBJECT	挿入物を取り外してください	삽입물을 제거하십시오
877	79CFBF2347C2D54DAB7E1A9CB327F09D	REPAIR THE RIGHT ENGINE MANUALLY	右機関を手動で修理	오른쪽 엔진을 수동으로 수리
878	4705805E4CC46F1A83F92F974465A6D8	REPORT 03/03-79\r\n\r\nWe finally managed to pick up readings of the Signal. \r\n\r\nIt's weak, but it's definitively something there with its own signature.\r\n\r\nGood to know we didn't drill all this way for nothing.	報告 '79/03/03\r \r ついに信号の反応を拾うことに成功した。\r \r 微弱だが、独自の特性を持つ信号が明確に存在している。\r \r ここまで掘り進めた甲斐があった。	보고 '79/03/03\r \r 마침내 신호의 반응을 포착하는 데 성공했다.\r \r 미약하지만, 고유한 특성을 지닌 신호가 분명히 존재하고 있다.\r \r 여기까지 파고든 보람이 있었다.
879	F76F66C54B1E1BEB83ACB591E4EF18A8	REPORT 03/4-79\r\n\r\nWe finally managed to pick up readings of the Signal. It's weak, \r\nbut it's definitively something there with its own signature. \r\nGood to know we didn't drill all this way for nothing.	報告 '79/03/03\r \r ついに信号の反応を拾うことに成功した。\r 微弱だが、独自の特性を持つ信号が明確に存在している。\r ここまで掘り進めた甲斐があった。	보고 '79/03/03\r \r 마침내 신호의 반응을 포착하는 데 성공했다.\r 미약하지만, 고유한 특성을 지닌 신호가 분명히 존재하고 있다.\r 여기까지 파고든 보람이 있었다.
880	8603497147B66217BEE88B96D144E97E	REPORT 05/4-79\r\n\r\nAlmost thought we lost trace of Signal. Have managed to \r\nobtain first samples of Hrytsenium, which seems to \r\nbe prominent at this depth, confirming predictions. \r\n\r\nElement is strange. Seems to have debilitating effect on\r\ninstruments if placed nearby. \r\nEverything just stops.	報告 '79/4/05\r \r 危うく信号を見失いかけた矢先、\r フリツェニウムの初サンプル採取に成功した。\r この深度に多くあるという予測は正しかった。\r \r 不可解な元素だ。近づけるだけで計器類に\r 異常を引き起こすらしい。\r 何もかもが止まってしまうのだ。	보고 '79/4/05\r \r 하마터면 신호를 놓칠 뻔한 찰나,\r 흐리체니움의 첫 샘플 채취에 성공했다.\r 이 심도에 다량 존재하리라는 예측은 옳았다.\r \r 불가해한 원소다. 가까이 두는 것만으로 계기류에\r 이상을 일으키는 모양이다.\r 모든 것이 멈춰 버린다.
881	5F1562E8489B37D442F7078897E43E16	REPORT 07/4-79\r\n\r\nSignal's strength keeps rising the closer we get. \r\nLike something's waking up. \r\n\r\nNot liking it one bit, but surface \r\ncontrol asks us to keep going. \r\nThey say we're going to make\r\nhistory. \r\n\r\nI just hope it's not the cautionary kind.	報告 '79/4/07\r \r 接近するほど、信号が強まっている。\r まるで何かが目覚めつつあるように。\r \r 嫌な予感しかしないが、 \r 地上管制は続行指示を出しており、\r 歴史に残る任務だと言う。\r \r 負の歴史にならなければいいが。	보고 '79/4/07\r \r 접근할수록, 신호가 강해지고 있다.\r 마치 무언가가 깨어나고 있는 듯이.\r \r 불길한 예감뿐이지만, \r 지상 관제는 속행 지시를 내리고 있고,\r 역사에 남을 임무라고 한다.\r \r 부정적인 역사가 되지 않기를 바랄 뿐이다.
882	BA1F00DD4261ED09A7585B89A91AC330	REPORT 09/4-79\r\n\r\nSomething is making us sick. Nausea, headaches, and \r\nwounds appearing seemingly out of nowhere. \r\n\r\nRadiation \r\nshields are still at full capacity, so that's not it. \r\nRadiation sickness typically doesn't make you hear voices.\r\n\r\nWe have requested evacuation.\r\nSome things should clearly stay buried.	報告 '79/4/09\r\n\r\n何かが我々を蝕んでいる。吐き気、頭痛、\r\nそして突然現れる外傷。\r\n\r\n放射線\r\n防護は最大出力なので問題はない。\r\nそもそも放射線障害で、声の幻聴など起きない。\r\n避難を要請した。掘り起こすべきでないものがある。	보고 '79/4/09\r\n\r\n무언가가 우리를 좀먹고 있다. 구역질, 두통,\r\n그리고 느닷없이 나타나는 외상.\r\n\r\n방사선\r\n방호는 최대 출력이므로 문제는 없다.\r\n애초에 방사선 장해로는, 목소리의 환청 따위 일어나지 않는다.\r\n대피를 요청했다. 파헤쳐서는 안 되는 것이 있다.
883	6272039245BC5ACF8F06E1AF8F36EE15	REPORT ?? ????\r\n\r\nWe have cut the extraction cables. \r\n\r\nThinking, talking \r\ngetting difficult. \r\n\r\nThere is something here with us. \r\nIt must stay here. \r\nWe must stay here. \r\n\r\nJust wish I remebered why.	報告 ?? ????\r\n \r\n採掘ケーブルを切断した。\r\n \r\n考えることも、話すことも\r\n難しくなってきている。\r\n \r\nここには何かがいる。\r\nここから出してはならない存在が。\r\n我々もここに残らねば。\r\n \r\nその理由は思い出せない。	보고 ?? ????\r\n \r\n채굴 케이블을 절단했다.\r\n \r\n생각하는 것도, 말하는 것도\r\n어려워지고 있다.\r\n \r\n이곳에는 무언가가 있다.\r\n이곳에서 내보내서는 안 되는 존재가.\r\n우리도 이곳에 남아야만 한다.\r\n \r\n그 이유는 떠오르지 않는다.
884	D46201C043FE99F73AA776AE44038A5A	RESERVES	備蓄	비축
885	39531D6F4D9329AF9A4BC8BB5B083A07	RESPIRATOR:\r\n	呼吸器：\r	호흡기:\r
886	2381F95C4E04362AD116C58F28A984E7	RESPIRATORY UNIT	呼吸器	호흡기
887	EDB9E3AB4E30BCD18D10E68358ECD98A	RESPONSIBILITIES: DIG\r\n- DIG\r\n- DIG\r\n- DIG\r\n- DIG\r\n- DIG	職務： 掘削\r\n - 掘削\r\n - 掘削\r\n - 掘削\r\n - 掘削\r\n -掘削	직무： 굴착\r\n - 굴착\r\n - 굴착\r\n - 굴착\r\n - 굴착\r\n -굴착
888	94A2A1184A9882361B9C67A341CC6301	RESPONSIBILITIES: ENGINEER\r\n- Maintain vessel engines\r\n- Monitor magnetism generator\r\n- Repairs and general maintainance	職務： 機関士\r - 機関の整備\r - 磁気発生装置の監視\r - 修理および全般的な保守整備	직무： 기관사\r - 엔진 정비\r - 자기 발생 장치 감시\r - 수리 및 전반적인 보수 정비
889	781787ED4EC83BF5A6952085EA46F89E	RESPONSIBILITIES: GEOLOGIST\r\n- Perform Signal recordings\r\n- Evaluate Signal data\r\n- Collect rare earth samples	職務： 地質学者\r - 信号の記録\r - 信号データの評価\r - 希土類サンプルの採取	직무： 지질학자\r - 신호 기록\r - 신호 데이터 평가\r - 희토류 샘플 채취
890	B552928D4165EF60030AEEA8015CAB1B	RESPONSIBILITIES: NAVIGATOR\r\n- Drill Vessel Piloting\r\n- Find your son\r\n- Do whatever it takes to bring him back	職務： 地航行士\r\n- 掘削艇の操縦\r\n- 息子の捜索\r\n- 手段問わず、息子を連れ戻す	직무： 항해사\r\n- 굴착기 조종\r\n- 아들 수색\r\n- 수단을 가리지 않고, 아들을 되찾는다
891	B543B512413AB612DF54D5B6D6DF3632	RESPONSIBILITIES: NAVIGATOR\r\n- Drill Vessel Piloting\r\n- Navigational Course Corrections\r\n- Evaluating Drilling intensity \r\nbased on environment	職務： 地航行士\r\n- 掘削艇の操縦\r\n- 航路の修正\r\n- 環境に応じた掘削出力の判断	직무： 항해사\r\n- 굴착기 조종\r\n- 항로 수정\r\n- 환경에 따른 굴착 출력 판단
892	56E9BED14074972EDC01EAAFE20D1BA0	RESPONSIBILITIES: NAVIGATOR\r\n- Drill Vessel Piloting\r\n- Navigational Course Corrections\r\n- Fill in for dead crewmates\r\n- Keep the drill running, no matter what	職務： 地航行士\r - 掘削艇の操縦\r - 航路の修正\r - 死亡乗組員の代行\r - ドリル稼働の死守	직무： 항해사\r - 굴착기 조종\r - 항로 수정\r - 사망 승조원 대행\r - 드릴 가동 사수
893	4AC3273A4D1E10DAE9FF4D95D45BF709	RESTART TERMINAL	端末を再起動	단말기 재시작
894	8F6983204175E371D35C4C81BC085BCE	RIGHT ENGINE FAILURE\r\n\r\nMANUAL REPAIR REQUIRED	右 機 関 が 故 障\r\n \r\n要 修 理	우 측 엔 진 고 장\r\n \r\n수 리 필 요
895	D19B3F064994BAC6882BDD845C129772	RIGHT ENGINE: MALFUNCTION	右 機 関：故 障	오른쪽 엔진：고장
896	16A1CCB5403A57623465ECBBFCAF9623	ROOT://ADMIN> Critical error.	ルート:// 管理者 > 致命的な不具合ダ	루트:// 관리자 > 치명적인 결함이다
897	C02CF1FE49DF1A8B44D178B571088390	ROOT://ADMIN> Get into the pilot seat, Navigator. Reach the other side. 	ルート:// 管理者 > 操縦席にツキ、向こう側まで進メ	루트:// 관리자 > 조종석에 앉아, 저편까지 나아가라
898	A7EF0BFF4A4CF2041DCAD6A4530C62CF	ROOT://ADMIN> Required Action: bring drilling vessel closer to Signal Source.	ルート:// 管理者 > 掘削艇を信号源の近くまで移動させるノダ	루트:// 관리자 > 굴착기를 신호원 가까이로 이동시켜라
899	0FD75F6549E1B902F81D6A84272C42A2	ROOT://ADMIN> Signal Source too far away from recorder.	ルート:// 管理者 > 信号源が遠すぎル	루트:// 관리자 > 신호원이 너무 멀다
900	0F6414674C4062FD7A4C5B8095D92036	ROOT:\MENU	C:\\ メニュー	C:\\ 메뉴
901	FDF1052544823D167DBCF090A1B62E51	ROOT:\MENU\OPTIONS	C:\ メニュー \ セッテイ	C:\ 메뉴 \ 설정
902	1B7958E94DF18672BD92B5BA4CDBAAA1	ROOT:\MENU\OPTIONS\AUDIO	C:\ メニュー \ セッテイ \ オンセイ	C:\ 메뉴 \ 설정 \ 음성
903	6EEDD6234F03AAE5C5BD6C81E62F81AA	ROOT:\MENU\OPTIONS\CREDITS	C:\ メニュー \ セッテイ \ クレジット	C:\ 메뉴 \ 설정 \ 크레딧
904	09756478472BC23012DA4189E2EBAFAA	ROOT:\MENU\OPTIONS\GAMEPLAY	C:\ メニュー \ セッテイ \ ゲーム	C:\ 메뉴 \ 설정 \ 게임
905	02D0D3E44EE2B71CF736378555E0B6A1	ROOT:\MENU\OPTIONS\GAMEPLAY\KEYBINDS	C:\ メニュー \ セッテイ \ ゲーム \ キー	C:\ 메뉴 \ 설정 \ 게임 \ 키
906	D2496E3D488FD78EEAA201A6D9F8FDB4	ROOT:\MENU\OPTIONS\LANGUAGE	C:\ メニュー \ セッテイ \ ゲンゴ	C:\ 메뉴 \ 설정 \ 언어
907	8EF613404146E46A0325E5BF940F1311	RPM OUTDATED	回転数、要更新	회전수, 갱신 필요
908	557287C1486E49E95741CCB70B1953B7	RPM OUTDATED\r\nNEW TARGET VALUE\r\n 	回転数、要更新\r 新しい目標値\r	회전수 갱신 필요\r 새 목표값\r
909	50DEEDB848E1EBAF9CC6018F447EE196	RPM OUTDATED\r\nNEW TARGET VALUE\r\n70 RPM	回転数、要更新\r 新しい目標値\r 70 回転	회전수 갱신 필요\r 새 목표값\r 70 회전
910	9EC58C25416256FC9DEC77BDD4BB71BA	RPM:	回転数：	회전수：
911	5813A25740D3AB84A91F9BA62653494B	RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN RUN	走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ 走レ	달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라 달려라
912	E801E5C14BADEFCC481C0D8325F3866A	Reach your apartment.	自宅アパートにたどり着く。	자택 아파트에 도착한다.
913	0A09505C48B2708B61F9439C632C3704	Read	読む	읽기
914	EA2A888E484C421EF52B9483AD29ECAE	Ready	待機中	대기 중
915	186405B745CEC346E6DEB4992DA3D8B8	Reception	受付	접수
916	E325C3EA48EDDAD80B0E8A8D7A2F1B9B	Record me onto the cassette together with Petro.	ペトロと共に 私をカセットへ記録してクレ	페트로와 함께 나를 카세트에 기록해 줘
917	893FC9AB40359F522A5E4DB07C6843E1	Record my essence onto Petro's cassette.	私の中身を ペトロのカセットに移セ	내 알맹이를 페트로의 카세트로 옮겨
918	192A42FC4A8CE60C77FB2D8E63CDCB16	Reflection.	反省。	반성.
919	FAC1B4FA4D7F0678B46DE098AA353D0B	Registered NODE: NAV-04	登録ノード: NAV-04	등록 노드: NAV-04
920	7735F49A4EA1375FA782E4BDB59BB7AB	Remarkable, in some sense, that Kaminskyi still managed to get them to the M-12 vessel.	あの状況で カミンスキーが M-12号艇まで導けたのは 評価すべき点です	그 상황에서 카민스키가 그들을 M-12호 굴착기까지 데려간 건 평가할 만한 점입니다
921	C6AA753647B407B993ABDF82755092DB	Remember	忘れるナ	잊지 마라
922	9F900B8A40EF11CEE5522D91E0695C93	Remember we're all depending on you.	我々はあなた達に託してることを忘れないで。	우리가 당신들에게 맡기고 있다는 걸 잊지 마요.
923	FBDF78AB4345640A443B08B447926AF0	"Renowned Expert Discovers Cause of Blackouts\r\n\r\nFailure of almost every kind of modern technological \r\nsystem has been reported since the Matryoshka incident. \r\nAccording to Dr. Hrytsenko of the Strata Institute, a strange \r\nSignal from below the earth seems to be the cause. \r\n""The Signal keeps finding its way into all types of recording equipment."" Dr. Hrytsenko says. \r\n""It's like the frequency naturally tries to overwrite any existing data."""	著名専門家、停電の原因を解明\r\n \r\nマトリョーシカ事件以降、ほぼすべての現代技術システムで\r\n電力障害が相次いでいる。\r\nストラータ研究所のフリツェンコ博士は、\r\nその原因を地中から発せられる謎の信号にあると指摘。\r\n「この信号はあらゆる記録機器に侵入しようとする性質があり、\r\n既存の全データを自動的に上書きしようとしているかのようだ」\r\n同氏はそう述べている。	저명한 전문가, 정전의 원인을 규명\r\n \r\n마트료시카 사건 이후, 거의 모든 현대 기술 시스템에서\r\n전력 장애가 잇따르고 있다.\r\n스트라타 연구소의 흐리첸코 박사는,\r\n그 원인이 지중에서 발신되는 수수께끼의 신호에 있다고 지적했다.\r\n「이 신호는 모든 기록 기기에 침입하려는 성질이 있어,\r\n기존의 모든 데이터를 자동으로 덮어쓰려는 것 같다」\r\n그는 그렇게 말했다.
924	B02E5EF1421273C422A6CE8CF0D8CFBA	Repair the engine.	機関を修理する。	엔진을 수리한다.
